"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
342,58,10.79076,17.64322,2.01358,17890.70899,792.7182,122.16384,0.17755
343,58,20.27704,22.08582,1.88587,77558.66802,917.39133,247.75562,0.06596
344,58,33.81438,25.70766,1.04917,5802.36722,931.52531,255.0258,0.29219
345,58,38.97173,24.43618,1.1802,13286.73226,965.67523,208.82124,0.13373
346,58,46.83575,25.44464,1.33997,88959.36633,984.32546,167.73571,0.02177
347,58,55.25902,28.34998,1.39173,23230.49441,885.87682,151.80941,0.08019
348,59,8.46828,17.32897,1.99659,34232.29153,862.50296,156.08892,0.11182
349,59,20.05362,21.98169,1.40137,32917.85757,1273.72509,387.10676,0.13045
350,59,20.02076,22.02494,1.56092,41024.40336,1137.39149,330.08771,0.11135
351,59,24.57885,29.40759,1.12962,14589.40278,888.17261,218.31907,0.11668
352,59,31.49948,18.44536,1.29426,8593.3153,827.35783,112.83975,0.14772
353,59,52.39215,27.18167,1.32818,55274.65312,826.32346,125.95891,0.02719
354,60,10.46355,17.82986,3.23721,80559.35976,747.76039,288.79576,0.21009
355,60,14.49225,18.94606,1.67907,40874.57304,1044.21926,249.32286,0.10005
356,60,14.99654,58.10233,1.26965,11215.99268,703.40526,93.17681,0.09471
357,60,31.67811,18.46482,1.29028,5019.9151,805.0856,112.86927,0.25061
358,60,35.47439,8.12074,2.61708,35023.19599,775.51073,120.75394,0.15072
359,60,50.62809,26.89686,2.94481,40412.39983,754.29748,232.08862,0.28531
360,60,53.7418,27.68356,1.44066,60233.15897,1007.44913,238.84065,0.04893
361,61,19.69188,37.96714,1.36273,14669.66802,776.00703,108.04907,0.09276
362,61,25.41648,24.18701,2.46942,71596.61707,782.35967,342.47248,0.16167
363,61,25.42044,24.15746,2.03643,45554.7517,1030.60107,424.50671,0.21197
364,61,28.90358,30.90628,1.38481,38884.4502,912.34193,199.87238,0.06004
365,61,45.53343,25.41598,1.36228,36276.61522,882.51675,152.25193,0.04976
366,61,54.18436,28.00677,1.81583,55453.37984,873.00199,245.80196,0.0849
367,62,14.97978,58.15755,1.35956,65108.53676,831.20245,169.29625,0.03048
368,62,23.7689,31.25736,1.33692,36253.36554,848.03576,161.22969,0.05035
369,62,32.0683,28.60825,1.39194,37871.97878,819.62079,144.57276,0.04766
370,62,56.31324,29.33858,1.45441,34166.98117,841.47861,132.99047,0.05361
371,63,14.87488,58.13823,1.40491,61021.79734,846.20452,173.313,0.03518
372,63,18.95188,39.27932,2.13349,89767.56459,1082.53536,479.03693,0.1321
373,63,21.11792,23.3733,2.94372,15721.59839,709.79025,98.1539,0.35885
374,63,24.63814,29.53482,1.07567,23077.57002,1041.31099,395.09794,0.11495
375,63,45.50838,25.55588,1.38409,11734.34904,714.2017,93.04687,0.10646
376,63,56.1525,29.27191,1.29741,18975.44998,777.67726,100.40178,0.06215
377,64,14.98694,58.59265,1.20305,30092.55263,833.5074,114.44604,0.03799
378,64,15.80542,47.62783,1.52696,66196.06211,1008.56444,151.82731,0.03417
379,64,20.14956,22.097,1.5245,39445.27168,866.30155,126.50141,0.04895
380,64,27.22442,32.20572,1.25054,4629.04083,793.90752,92.71875,0.2203
381,64,34.40838,16.62575,1.51838,11834.17715,810.24288,121.85055,0.15478
382,64,35.99722,24.60098,1.41822,31005.78029,839.68676,112.40205,0.0494
383,64,49.83812,26.46526,1.18591,13030.84811,742.5186,85.99395,0.06792
384,65,14.80355,55.30804,1.75678,91719.19862,862.51686,445.92446,0.08281
385,65,15.85152,48.82865,2.94666,34917.0835,774.51691,141.00528,0.21622
386,65,19.86493,22.06232,1.7311,45538.56724,852.76807,156.85591,0.06426
387,65,28.82719,24.07339,1.11563,7459.12523,896.0235,190.94686,0.19797
388,65,32.59396,27.19535,1.1019,6921.52944,875.71049,207.35716,0.22378
389,65,45.95039,25.64729,1.29869,14895.32865,732.84058,104.37942,0.0813
390,66,13.08985,18.07189,1.80551,23504.5931,780.35079,113.15903,0.10326
391,66,18.36119,40.61795,1.53607,8375.54587,811.55174,116.87969,0.21592
392,66,32.6507,26.60667,2.52635,77679.60585,900.00231,403.96904,0.18148
393,66,32.54066,26.18808,2.41462,80319.60636,769.40351,404.34316,0.16071
394,66,49.74916,26.52805,1.21339,7799.79694,741.84694,87.53922,0.11896
395,67,13.24153,17.99198,1.71206,33402.22163,905.02675,127.7725,0.07245
396,67,19.79168,37.73956,1.44444,38295.73375,819.24952,116.24077,0.04268
397,67,29.84397,24.16062,2.00946,56264.93192,829.54659,351.0046,0.14035
398,67,34.35737,24.79857,1.80613,53451.17085,866.61548,339.65779,0.11645
399,67,36.072,7.30617,3.08425,32839.47897,714.92488,105.59141,0.19988
400,68,14.53522,18.81811,1.73215,35162.65972,832.68496,134.86947,0.07351
401,68,25.73608,33.50468,1.37882,6041.65906,733.26453,91.23447,0.20103
402,68,38.09434,24.86198,1.60204,67388.07776,833.50759,215.40712,0.04906
403,69,11.94362,17.70413,1.79046,39688.24661,829.60045,127.62915,0.06656
404,69,25.58024,27.57835,1.24619,11842.9892,781.72374,122.95679,0.10705
405,69,33.1743,24.29905,1.2822,21776.28602,781.93937,114.98832,0.05881
406,69,48.58652,25.54277,1.35071,36577.70294,834.4344,141.73584,0.04588
407,70,11.76733,17.61433,1.73392,16880.48136,793.85724,107.02841,0.12698
408,70,14.82748,52.04051,1.64956,32264.34138,813.47566,197.15303,0.09973
409,70,21.83371,34.49152,1.27504,46804.5333,820.65049,125.12971,0.02947
410,70,30.2858,19.18019,1.37993,39497.93608,886.91959,116.03525,0.03798
411,70,46.59613,25.94001,1.27915,6756.80496,720.62905,95.42107,0.16137
412,71,21.90495,34.50337,1.18289,24738.3919,930.29648,278.19672,0.09314
413,71,28.07483,31.74765,1.29315,33597.90526,976.50102,225.17265,0.06751
414,71,29.95084,24.13346,1.25103,36937.37605,950.21594,192.3181,0.0505
415,71,32.7957,24.50197,2.31568,28793.2842,783.13795,215.57633,0.23354
416,71,48.85693,25.68406,1.39363,41309.26457,816.53213,107.08349,0.03491
417,72,35.56488,8.0831,2.41713,13580.91381,751.52854,88.0529,0.25967
418,72,37.39136,24.67838,1.37587,33738.52759,841.57083,125.06964,0.04662
419,72,46.41682,25.3406,1.79268,34472.73062,803.75666,170.01978,0.09675
420,72,58.15959,30.98352,1.50683,30454.71595,784.88586,111.09888,0.05586
421,73,12.61236,17.63601,1.60313,30045.5003,827.63749,115.77706,0.06569
422,73,14.85157,57.89243,1.29401,44984.5276,949.18864,197.12821,0.04523
423,73,44.18519,25.29468,1.11171,40148.97423,1198.48493,588.38547,0.10214
424,73,50.11797,26.54199,1.16082,41217.44998,993.90789,439.53259,0.08208
425,74,12.51895,17.75879,1.70166,27462.19827,828.12257,117.6206,0.08142
426,74,14.80935,54.25248,1.44221,30163.17209,904.1881,305.8129,0.12125
427,74,21.91129,36.93006,1.33646,48520.09735,818.06236,131.70461,0.03226
428,74,33.54473,26.16667,1.37321,17921.81578,766.63267,103.564,0.07483
429,75,14.83479,53.7798,1.49001,34404.04043,1103.18433,143.22526,0.05911
430,75,16.10272,48.91439,3.46908,37441.6877,899.58902,177.04342,0.33675
431,75,20.63677,22.24004,1.44955,24023.14772,950.56618,188.5731,0.10042
432,75,21.50278,36.26046,1.45478,94993.09406,1363.70529,562.5613,0.06908
433,75,25.27671,28.65075,1.00182,19636.1434,1522.87472,578.98589,0.16928
434,75,31.28702,29.27532,0.97927,16174.2334,1412.87843,588.6605,0.20014
435,75,35.36774,8.01882,2.79258,21753.90789,731.57344,102.16112,0.24134
436,75,35.10646,24.83612,1.18352,23180.94548,1103.21649,489.57442,0.16709
437,76,12.56044,17.57247,1.82239,35051.64567,804.9965,107.74308,0.06829
438,76,16.04599,48.38329,3.80943,144062.01207,666.97263,197.94454,0.11652
439,76,20.93951,35.89665,1.38972,14190.8405,812.07846,103.89277,0.09655
440,76,30.53465,29.78753,1.17143,7025.04529,816.47983,113.32223,0.15006
441,76,38.99528,25.07514,1.40014,44850.64578,905.03874,122.16662,0.03585
442,76,47.50583,25.26488,1.28354,30431.60464,977.01539,176.22933,0.05962
443,76,56.96481,29.239,1.94542,82586.21765,872.09898,413.66473,0.10455
444,77,16.33093,47.11886,2.56986,75628.11192,923.38026,212.57609,0.10823
445,77,20.87334,35.83857,1.32571,37454.88067,857.35311,122.86457,0.03876
446,77,27.08661,25.03533,1.27909,20809.10581,857.34515,116.66462,0.0619
447,77,33.95337,17.50765,2.15143,16494.4932,795.41039,115.69387,0.20982
448,77,38.91069,25.02374,1.38758,45117.88324,903.78543,136.62641,0.03819
449,77,47.72886,25.29077,1.29441,19154.65682,975.27715,250.09212,0.12954
450,77,53.66529,27.53434,1.08023,20406.66356,997.08087,282.64026,0.09657
451,78,14.6252,18.88574,1.71209,35586.60505,838.72591,116.26001,0.06326
452,78,17.0444,44.82992,2.53885,78796.02353,944.14518,201.44657,0.09687
453,78,21.40035,35.23631,1.23783,47031.52149,995.88746,171.14773,0.03547
454,78,26.7248,25.65786,1.78992,61039.94602,913.65262,262.40437,0.07952
455,78,33.71011,16.99582,1.6518,28061.50151,945.76737,150.71136,0.09171
456,78,44.25402,25.27336,1.25285,59128.58762,880.26512,127.93897,0.02318
457,78,55.86847,29.11836,1.50715,56662.90509,869.41396,131.84778,0.03475
458,79,13.96728,18.34094,1.66193,32851.16262,845.07055,132.72292,0.07169
459,79,15.96125,48.38418,2.75823,93860.78584,866.98767,366.38363,0.16326
460,79,16.85904,44.52243,2.34767,95039.42354,939.23643,344.28235,0.11091
461,79,26.33341,26.25171,1.8446,87738.06943,894.09468,497.54163,0.1054
462,79,34.8956,9.38775,2.61564,10879.43798,713.26367,108.33886,0.44267
463,79,38.90241,25.36485,1.45371,17465.20375,794.26381,101.88257,0.08443
464,79,54.09291,27.76979,1.4118,24462.64148,756.91826,124.06678,0.06665
465,80,14.6448,54.55961,5.32232,124695.20526,707.80921,133.35243,0.18762
466,80,16.92949,44.32651,2.3599,24633.93146,820.56959,136.61083,0.19268
467,80,26.07644,26.99302,1.28281,8054.98768,745.62616,106.23772,0.14784
468,80,57.47513,29.63732,1.77107,42167.66152,849.99416,235.67043,0.10234
469,81,14.529,54.40242,6.79578,457978.364,0.58766,133.35896,0.08377
470,81,25.94719,27.29448,1.29412,20042.62559,762.6543,110.37577,0.06293
471,81,34.54353,16.26684,1.96984,22853.95044,770.66889,122.72225,0.13389
472,81,36.17676,24.42655,1.1792,6853.17413,782.69601,111.45191,0.1537
473,81,49.64088,26.41038,1.24985,34034.70746,849.55966,141.06864,0.04244
474,81,57.87039,30.78087,1.99326,36777.10534,873.19462,237.57148,0.14859
475,82,14.80829,54.91227,1.44402,14525.43516,849.44682,119.35466,0.11291
476,82,35.93877,24.40191,1.24984,48204.24548,970.93363,298.29293,0.05669
477,82,55.48529,28.92814,1.27883,25084.1621,1067.46269,417.8156,0.15421
478,83,16.16345,46.15797,1.27738,46411.63794,826.08544,129.08962,0.03051
479,83,23.32409,31.63399,1.17574,25728.44341,873.93817,174.99182,0.05937
480,83,30.73435,29.96724,1.23348,12854.14921,811.17718,128.69544,0.10039
481,83,48.58164,26.02835,1.18294,20918.57161,751.71884,99.72212,0.04738
482,84,14.84426,51.62771,1.11348,28208.73075,1121.59711,657.98924,0.16203
483,84,16.15827,46.18989,1.16025,38862.97458,1111.04506,537.66339,0.10498
484,84,22.09201,36.64342,1.3568,46147.24641,868.2849,128.55326,0.03419
485,84,30.83594,29.94974,1.33413,14768.52315,796.65133,104.27813,0.08618
486,84,33.72415,17.33066,1.62374,37064.22766,877.2681,132.87123,0.06095
487,84,55.34907,28.42061,1.3005,45494.37193,827.20172,135.88839,0.03344
488,85,16.13012,46.19245,1.32482,46449.17966,820.29992,142.44256,0.03518
489,85,23.03961,32.34946,1.16684,9092.62874,841.31189,174.22488,0.16352
490,85,25.81254,27.40789,1.02645,5289.07802,940.74761,248.41706,0.30064
491,85,35.38643,24.4082,2.45142,90520.55166,887.8012,534.66648,0.19084
492,85,39.05576,24.77907,2.34059,125335.51909,725.76997,625.67184,0.14612
493,86,16.07175,46.04493,1.27665,15112.8726,754.19225,106.84039,0.079
494,86,22.55095,33.08425,1.54238,46630.00405,953.3003,322.68256,0.09384
495,86,26.14965,27.14747,1.08589,16478.79591,1317.16707,635.56912,0.25589
496,86,32.46059,25.22544,1.79788,151430.49409,1072.33241,602.70522,0.06972
497,86,44.65589,25.23521,1.38757,54423.60339,1051.78525,410.65768,0.08192
498,86,55.23214,28.26471,1.23432,24092.25776,809.8301,119.61683,0.05115
499,87,5.36991,14.64934,1.97277,17326.07914,724.57011,102.85816,0.15409
500,87,14.51962,56.95612,4.42459,80068.0733,721.65155,123.34178,0.18987
501,87,24.3719,32.14012,1.9686,69073.41078,1053.97876,351.32707,0.11001
502,87,24.97605,29.29795,2.94314,94486.22092,774.48194,495.95854,0.24438
503,87,30.58733,26.98228,2.52979,13454.18907,825.1075,132.46639,0.39352
504,87,44.28979,25.36265,1.65335,44617.48589,943.15403,218.05987,0.0792
505,87,52.09393,27.07369,1.94481,90243.95777,885.26385,357.7478,0.0837
506,88,15.8472,48.09583,1.93883,43427.1685,907.65569,177.88241,0.09302
507,88,22.99678,33.93282,2.74467,223904.09294,708.91894,1136.67154,0.19911
508,88,23.01931,33.8421,3.04834,256058.93878,729.17106,1124.21157,0.21202
509,88,34.83479,12.39511,2.48019,57970.43504,861.67084,148.37008,0.09712
510,88,41.8679,25.6167,1.30348,17898.4143,870.33009,109.18922,0.0707
511,88,51.59857,26.8043,1.43185,81045.69874,912.01543,180.91603,0.02863
512,89,6.90045,16.54541,1.66638,11626.12087,763.11011,109.73405,0.17355
513,89,15.6925,19.41347,1.4933,12863.85635,813.24431,115.54825,0.13238
514,89,20.27107,38.85125,1.45208,24469.31699,831.56858,154.58783,0.08381
515,89,26.86739,32.31972,1.36653,19081.92531,843.14985,158.41705,0.09746
516,89,35.00291,13.87364,1.67255,27846.79031,916.35971,123.80945,0.08086
517,89,41.20793,25.25833,1.42401,94531.53805,986.49144,168.49601,0.02306
518,89,51.08122,26.38238,1.44395,39575.79827,872.83407,139.99714,0.04768
519,90,18.6277,21.32114,1.40835,17711.96441,856.10746,121.34594,0.08965
520,90,19.56318,38.8768,2.19212,50320.06723,1022.44334,402.11637,0.21086
521,90,20.54927,36.32219,1.42587,47603.38964,1286.51523,462.63946,0.11015
522,90,26.38666,24.02698,1.25123,13689.05882,890.91323,122.44618,0.09317
523,90,24.84754,33.07313,2.78663,67735.95283,770.31295,339.4799,0.21509
524,90,38.2542,25.03123,1.35947,43526.59642,868.77684,144.39821,0.03976
525,91,22.6684,34.12017,3.19475,63703.68415,700.41954,293.19999,0.26224
526,91,26.55008,32.34418,1.37387,28432.37736,978.58213,268.65351,0.10435
527,91,35.40645,10.11576,3.19145,18468.77308,746.58212,97.47877,0.35666
528,91,35.17701,14.19853,1.46007,8130.84896,874.29984,98.04828,0.17621
529,91,38.29046,24.99242,1.4057,45949.72909,852.78362,145.26796,0.04033
530,92,11.51129,17.43884,1.64239,11843.81628,757.44399,98.39401,0.15244
531,92,15.21664,49.64107,1.39726,18588.23367,799.98765,109.95983,0.07804
532,92,22.42475,33.25197,1.27772,46057.61147,792.43693,130.36475,0.03099
533,92,31.74518,18.42448,1.39969,28746.98832,882.09559,113.22786,0.05219
534,92,36.92448,6.38252,3.03795,36640.76443,735.13976,119.59077,0.19173
535,92,47.4332,25.96373,1.24368,34181.8492,788.55137,119.38734,0.03683
536,93,18.74606,39.48298,1.29786,32586.52573,1113.69056,455.32664,0.13234
537,93,19.56117,21.82838,1.48439,20417.82752,841.81444,116.82504,0.08359
538,93,22.42533,33.18425,1.21918,50494.0891,1072.30498,394.07351,0.06649
539,93,35.13427,24.54889,1.52636,83153.06098,1046.17985,355.38426,0.05651
540,93,37.25886,6.10146,2.96038,38822.22634,821.46962,129.79289,0.18362
541,93,52.77154,27.31758,1.47771,32933.3619,802.37543,115.32081,0.0513
542,94,16.60334,20.34167,1.59567,34782.67479,948.47468,137.17639,0.06437
543,94,24.58416,29.64336,1.31436,105012.92103,1114.0948,257.74976,0.02546
544,94,31.25951,18.71081,1.33001,52064.56998,1399.72605,521.24455,0.09862
545,94,39.08803,24.87674,1.9843,195184.88576,1050.56516,880.81841,0.09425
546,95,16.47248,20.32204,1.63921,38068.42433,881.02064,128.47808,0.05888
547,95,30.96,18.77642,1.54388,68895.10348,1085.02524,225.50628,0.04652
548,95,39.27634,25.14327,1.43833,54482.71387,990.85581,244.30101,0.05493
549,95,49.47688,26.59695,1.24702,13543.22793,783.41771,108.98832,0.08551
550,96,15.1033,51.67884,1.37393,53240.10509,1076.17981,165.77779,0.03719
551,96,16.40318,20.35585,1.96904,11540.16618,741.05414,114.90978,0.25049
552,96,21.59368,37.26232,1.72259,50491.28372,864.30112,195.00517,0.0689
553,96,30.62614,30.0506,1.26356,27290.29483,923.05505,175.85388,0.06435
554,96,31.72768,18.54411,1.09229,5257.44242,899.76745,207.05989,0.28926
555,96,39.10589,25.08742,1.58898,70601.5734,964.31054,264.356,0.05509
556,96,57.52128,29.63881,2.86459,83865.02871,738.81291,438.8938,0.2327
557,97,7.71633,17.20796,1.7992,28442.42834,801.73669,96.48585,0.07536
558,97,15.94977,46.75776,1.18802,8860.38762,773.21771,120.81935,0.12867
559,97,21.0622,37.92821,2.27607,39943.45731,760.84079,204.9022,0.15591
560,97,24.31743,30.28454,1.06399,12207.24655,988.47571,209.8541,0.12043
561,97,31.85054,18.20458,2.18042,98543.27674,1097.24924,442.95365,0.11676
562,97,32.06522,28.38961,1.38897,46181.07782,993.80593,158.43896,0.04206
563,97,45.00994,25.5016,1.24613,43317.55759,884.18907,139.37996,0.03306
564,97,55.57761,28.23712,1.2266,19092.04819,785.2024,100.99796,0.0559
565,98,12.14424,17.46724,1.80765,50646.45004,891.99041,125.76655,0.05274
566,98,15.89295,46.78931,0.89688,5486.441,1091.86817,304.82494,0.2721
567,98,14.99245,52.39964,2.05049,22761.53234,955.01571,190.71521,0.20921
568,98,19.28491,39.59538,1.54959,87716.96059,1012.82752,194.46287,0.03262
569,98,27.00424,23.83843,1.37732,10754.03206,838.11431,105.7842,0.1266
570,98,37.03556,6.18843,2.77207,60572.26432,868.82352,148.40114,0.11564
571,98,38.09045,24.93485,2.04033,102187.11859,954.58405,443.69567,0.09904
572,98,42.29683,25.32781,2.49374,104977.90766,761.67599,601.89603,0.19044
573,99,11.83259,17.37254,1.73368,30945.18804,820.48033,116.3662,0.0744
574,99,14.70072,53.60299,1.30882,43941.40191,801.62261,107.65938,0.02941
575,99,18.8212,39.53303,1.56171,54706.77356,1135.31869,382.43801,0.09574
576,99,25.92581,27.45234,1.10934,16832.94754,1080.61396,445.97101,0.18662
577,99,31.64734,29.13993,1.16047,33574.55966,1371.48448,689.16049,0.1538
578,99,36.07063,24.66483,1.24496,38678.29181,1244.55307,662.50352,0.14684
579,100,14.79226,53.89842,1.23195,18780.4504,1011.78122,359.19293,0.16677
580,100,14.83868,55.48246,2.30859,48082.7322,717.70955,347.94393,0.21375
581,100,17.17036,43.2004,2.02673,29311.88571,809.27764,134.92769,0.11924
582,100,23.42437,23.05249,1.48022,32421.09796,802.98916,108.07171,0.04977
583,100,39.11404,24.67446,1.22982,18881.00562,779.45239,92.86923,0.05342
584,100,51.28149,26.93367,1.26985,35319.55075,784.56519,127.67502,0.03901
585,101,15.41292,19.27455,1.68755,28121.63963,831.90118,122.09075,0.08058
586,101,15.3523,48.85186,1.34737,49287.44452,1004.41689,160.97195,0.03776
587,101,18.78294,40.6098,1.31026,49412.99748,923.79522,164.51556,0.03638
588,101,25.98288,32.80614,1.138,7671.86899,947.26507,210.55686,0.21738
589,101,28.20996,22.06034,1.20319,35906.22316,1123.18076,371.48307,0.08624
590,101,34.15034,25.73824,1.14578,21062.06273,1085.42703,250.26758,0.09374
591,101,34.1368,25.47289,1.21448,24207.20177,1105.95672,390.21281,0.13602
592,101,52.68228,28.14247,2.64231,15723.29121,765.07922,131.2693,0.36434
593,101,57.36505,30.56702,2.37072,76220.05911,759.50755,366.96855,0.14935
594,102,15.34183,19.3331,1.61057,28856.10119,884.11058,118.0883,0.07002
595,102,15.26278,49.95886,2.05244,103635.13427,945.20702,542.13635,0.11919
596,102,27.67685,23.61935,1.86788,100431.47625,989.03455,471.71226,0.0898
597,102,37.05565,24.67611,1.36378,67000.25261,980.05491,169.34518,0.02982
598,102,49.31344,26.4509,1.19443,45272.0381,901.38171,147.44544,0.03061
599,102,56.7144,28.74651,1.07572,21922.90628,990.12817,262.22139,0.08348
600,103,15.5452,48.62704,1.53008,60768.42812,987.19636,175.70396,0.04196
601,103,25.85475,33.01299,1.33924,34240.3296,813.24072,114.30814,0.04081
602,103,28.28388,21.93176,1.43093,5442.97345,741.21573,95.32884,0.24733
603,103,36.72409,24.26853,1.86183,11056.93705,716.64423,100.15056,0.21077
604,104,16.42162,46.79014,2.66019,60197.31846,826.82035,174.50652,0.12277
605,104,23.87653,30.33892,1.235,13885.05158,749.73753,89.60389,0.07087
606,105,8.04256,16.76264,2.53702,73064.22571,899.96969,239.01148,0.12097
607,105,14.81887,54.47044,1.26215,30917.45948,806.11451,130.33241,0.04463
608,105,22.34271,36.52408,1.05213,13810.53005,1119.61944,568.04078,0.25869
609,105,26.81406,25.65041,1.11883,16108.10156,912.69991,170.60464,0.0842
610,105,26.29861,32.54204,1.16306,25122.69648,1079.86365,375.61387,0.11665
611,105,34.77838,10.93191,2.6068,50243.45445,920.26203,155.40859,0.12817
612,105,46.61869,25.67298,1.25485,35200.40807,827.19595,124.27552,0.03751
613,105,55.7603,29.08748,1.38076,31132.38253,910.45103,187.22553,0.07038
614,106,8.00585,17.37807,1.81593,24744.15656,817.8504,114.0164,0.09982
