"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
11528,1977,44.80898,25.29894,1.38812,43604.74592,951.90469,149.24756,0.04236
11529,1977,53.16283,27.46634,1.34063,30882.65326,881.99298,163.28255,0.05988
11530,1978,16.52911,47.93985,3.32028,72469.32867,871.13283,174.21895,0.15775
11531,1978,17.12629,44.27693,2.21318,73860.35792,1008.28018,199.90854,0.07847
11532,1978,24.50102,32.35838,2.69488,49534.10492,1049.31944,392.81401,0.31474
11533,1978,24.8188,29.5239,1.24884,36175.84824,1087.01172,337.83533,0.08421
11534,1978,35.68588,24.37659,1.29063,47541.76253,916.92968,136.00273,0.03162
11535,1978,45.39382,25.28189,1.34492,27463.34506,992.89388,195.06477,0.07849
11536,1978,53.2515,27.44429,1.33816,77123.40409,1005.02483,186.93989,0.02719
11537,1979,16.9059,44.73148,2.03482,35665.30067,901.19874,140.34168,0.10213
11538,1979,21.10048,35.63692,1.26246,11250.22082,825.0658,126.73345,0.11821
11539,1979,37.32234,24.59733,1.48578,110562.98078,1096.65908,240.37661,0.0287
11540,1979,48.31564,25.9411,2.27686,103437.57266,1012.20593,651.31884,0.17419
11541,1979,51.71146,26.94341,2.14533,104561.15728,965.51686,640.83492,0.15097
11542,1980,16.9261,44.16914,1.5984,5134.54236,756.38178,92.18254,0.31612
11543,1980,21.56816,36.06688,1.36397,5181.08408,746.75064,94.13308,0.23483
11544,1980,34.39658,18.88102,3.41568,37447.74882,700.48845,146.33847,0.27835
11545,1980,36.08509,24.40212,1.55614,62912.17915,907.11671,184.43411,0.04359
11546,1980,54.40191,27.90844,1.10264,30439.89966,1235.00176,461.39702,0.10549
11547,1980,54.50853,27.97708,1.17429,35799.01666,1145.66091,426.59856,0.09387
11548,1981,22.26581,36.47929,1.36469,46497.62634,842.67746,123.68442,0.03332
11549,1981,35.49635,24.34661,1.29262,48848.97022,876.82884,161.40003,0.03533
11550,1981,39.40311,24.62234,2.17879,19656.88341,793.80981,212.10212,0.29896
11551,1981,54.67528,28.05356,1.18052,34899.75694,988.40322,260.13604,0.06214
11552,1982,14.75992,19.12062,1.72101,15874.71934,735.32063,97.24166,0.12369
11553,1982,22.7791,35.85712,1.70342,24117.33754,760.22001,127.49061,0.09879
11554,1982,35.65173,24.32937,1.37935,58323.02603,854.83002,136.93723,0.02949
11555,1982,54.7416,28.09886,1.20344,18588.22933,865.4388,222.73993,0.10507
11556,1983,14.65463,19.0024,1.58716,13842.85882,768.6462,94.36577,0.11857
11557,1983,22.88923,35.24283,1.74811,67781.49167,985.69764,352.22745,0.08919
11558,1983,36.37217,24.55062,1.60428,71476.8763,857.66188,220.01098,0.04727
11559,1984,14.71753,19.12533,1.73386,38692.06546,829.95998,121.91587,0.06192
11560,1984,20.35996,36.69346,1.82167,73106.16617,810.53301,286.96079,0.07447
11561,1984,35.52609,24.34501,1.31462,54759.68047,833.62157,134.22363,0.02825
11562,1984,36.675,6.41554,3.251,34924.36728,703.78094,114.97064,0.22284
11563,1985,14.71829,19.02522,1.70527,36387.56304,829.14142,127.54064,0.06599
11564,1985,15.68529,50.8705,3.09264,41404.10468,750.37604,109.7747,0.16449
11565,1985,19.49675,38.20766,1.4448,46013.64787,844.42924,136.64264,0.04042
11566,1985,35.99614,7.2841,3.36393,71513.72723,732.78734,120.32724,0.12125
11567,1985,36.32272,24.46716,1.49899,65019.39315,868.32101,174.20439,0.03751
11568,1986,14.9194,19.2041,1.65899,10411.97708,765.19012,104.80449,0.18531
11569,1986,15.63498,51.17463,3.21692,40039.9513,803.15782,113.65982,0.18882
11570,1986,19.57871,38.16803,1.18947,4368.43605,761.26731,95.47997,0.21709
11571,1986,35.357,8.23887,2.83807,63787.03214,931.88857,162.27549,0.12386
11572,1986,37.19104,24.6431,1.35846,87627.62402,1096.86689,271.95418,0.03388
11573,1987,15.3659,51.47647,3.97463,56002.06375,676.75908,112.34509,0.20356
11574,1987,18.22768,21.33882,1.58265,28140.71437,823.89168,114.29196,0.06769
11575,1987,34.83953,12.33053,3.44825,77231.13741,814.70592,188.93457,0.17094
11576,1987,34.94125,10.01758,3.52471,94737.95523,709.48102,147.19042,0.11822
11577,1987,37.20058,24.59498,1.37613,62307.77911,953.89295,160.18378,0.03113
11578,1988,18.22087,21.32298,1.59202,40425.82504,862.1729,131.11812,0.05335
11579,1988,25.40382,33.47728,1.35711,44203.03876,871.12428,110.33571,0.03182
11580,1988,34.01749,25.37171,1.36474,10145.55351,840.80425,107.86182,0.13378
11581,1988,34.7689,12.58688,3.08076,127782.62308,804.87584,274.12014,0.11479
11582,1988,48.57156,25.50299,1.4476,36907.63801,840.71441,119.46704,0.04535
11583,1989,15.84644,49.18329,2.98871,23890.74078,696.75858,101.05461,0.24923
11584,1989,18.19623,21.37835,1.54559,37509.48552,901.63936,120.20383,0.05074
11585,1989,26.15234,32.86261,1.71025,31855.97009,819.66738,132.45377,0.07795
11586,1989,28.31697,21.76766,1.32648,29190.6836,867.74042,127.96215,0.05106
11587,1989,44.86327,25.48077,2.38779,40668.58705,804.88784,304.15083,0.23879
11588,1989,48.50827,25.57377,1.38863,30242.69434,999.0988,294.98735,0.10889
11589,1990,16.10958,46.51427,1.25265,34916.04339,829.47736,120.63108,0.03684
11590,1990,18.33297,21.43536,1.6702,39894.6557,931.17831,209.54058,0.08718
11591,1990,22.53988,22.73199,2.56225,51734.6034,808.82461,297.62898,0.2116
11592,1990,27.5289,31.86331,1.40058,15831.01811,834.25092,115.91141,0.09565
11593,1990,34.27601,25.45011,1.35656,24682.0938,887.91396,119.5043,0.05954
11594,1990,43.14836,25.53897,1.42105,45390.59969,968.51732,203.70708,0.055
11595,1990,52.22853,27.32548,1.22151,14054.99727,848.27172,191.92145,0.12547
11596,1991,14.30472,53.85905,3.76686,51049.32839,667.59924,152.00907,0.25604
11597,1991,14.07616,58.96978,5.17662,115464.7614,589.85361,110.18743,0.16482
11598,1991,18.27543,21.38791,1.50695,30450.1444,868.62129,131.55036,0.06366
11599,1991,20.50231,36.88138,1.23817,3640.49352,730.59644,83.19963,0.25347
11600,1991,32.57851,17.7448,1.55357,10575.77499,819.18429,96.45334,0.15101
11601,1991,34.33643,25.38066,1.33446,12764.4506,822.32,109.10793,0.10306
11602,1991,43.18624,25.55204,1.44555,38714.05829,885.44214,180.58235,0.06006
11603,1992,14.90411,51.68775,1.37458,42526.88923,984.24685,179.70448,0.04957
11604,1992,18.53661,21.42721,3.17261,46706.66124,690.28392,173.30624,0.2223
11605,1992,20.38719,36.6975,1.32425,28177.89301,811.50176,104.77613,0.04529
11606,1992,22.56909,23.03545,1.39621,41934.21018,932.64533,174.02817,0.05041
11607,1992,32.50393,17.70241,1.46104,9550.11295,842.40737,103.77076,0.15702
11608,1992,49.54213,25.90702,1.55293,85335.28028,911.61787,180.53863,0.03165
11609,1993,5.40869,14.22603,1.83535,22127.26082,811.84234,114.63448,0.11428
11610,1993,15.95337,44.64713,1.3769,3698.47939,743.6899,92.82681,0.3309
11611,1993,22.45271,22.80727,1.49185,34098.93053,890.02854,177.62398,0.07129
11612,1993,49.4287,25.8256,1.59523,83854.45698,936.1685,222.76338,0.04038
11613,1994,5.8187,14.58487,1.9511,14450.34773,785.90738,97.90496,0.17394
11614,1994,16.53011,44.91778,1.31589,37130.47849,775.33397,116.94515,0.03714
11615,1994,17.24667,20.77465,1.74087,55532.8405,901.82223,146.84439,0.05066
11616,1994,29.72829,24.08626,1.27518,28229.23008,826.70698,108.6818,0.0433
11617,1994,49.3495,26.05026,1.76538,126444.31133,937.62105,410.21885,0.05624
11618,1995,5.05748,13.50494,2.23039,22788.09647,797.6939,112.86598,0.16016
11619,1995,17.47141,20.92907,1.76203,81469.4611,985.41374,208.97649,0.04759
11620,1995,29.80644,23.93628,1.3787,51353.27258,1108.11004,439.63244,0.09133
11621,1995,29.72948,24.06455,1.17955,40065.76046,1232.98533,433.44674,0.08588
11622,1995,35.67612,8.31205,2.05747,22812.81752,996.59513,128.50045,0.15142
11623,1995,50.87365,26.34568,1.7294,54355.26905,886.55088,292.674,0.09201
11624,1996,5.46228,14.09177,1.89726,21416.54059,893.73248,115.24241,0.12638
11625,1996,14.85842,51.42796,1.28918,22278.69692,739.33092,100.04653,0.05236
11626,1996,16.7524,20.39983,1.6792,66085.75663,1052.86516,208.51682,0.05323
11627,1996,25.32267,27.93393,1.16517,45416.57136,1163.01629,373.14205,0.06454
11628,1996,32.42481,24.31263,1.56856,54351.92141,1011.75835,351.32357,0.08991
11629,1996,35.28743,8.61756,2.03615,20951.21859,1051.26792,126.90758,0.15987
11630,1996,50.43083,26.07168,1.40576,17570.29356,793.6116,105.03948,0.0806
11631,1997,4.88426,13.25947,2.49198,42198.35129,804.0972,147.868,0.13394
11632,1997,15.7078,51.31749,3.4953,31579.42912,693.4805,101.83441,0.25872
11633,1997,16.74685,20.43668,1.46506,25857.28935,886.52101,115.56672,0.06408
11634,1997,32.9687,24.37002,1.32462,100570.57277,961.03433,139.37035,0.01648
11635,1997,35.93078,7.45155,3.25552,23734.71104,825.77266,123.97204,0.3485
11636,1997,40.98281,24.72422,1.29367,30110.05177,837.03422,142.3146,0.05138
11637,1998,5.31078,14.31459,1.82342,21125.45348,814.65106,103.41638,0.10917
11638,1998,17.53415,42.81438,1.45244,16787.91657,738.84213,102.23465,0.08787
11639,1998,22.74076,22.91178,1.29653,8416.59126,789.397,99.7597,0.13767
11640,1998,32.97424,24.31367,1.31972,52598.27751,859.41436,142.01621,0.03089
11641,1998,35.5286,8.05495,2.5738,31986.22508,764.1858,122.76504,0.16171
11642,1998,50.18873,26.1608,1.50279,41824.32812,826.54434,115.08301,0.04187
11643,1999,5.44513,14.40529,1.75718,19863.71292,809.18413,112.4926,0.11522
11644,1999,17.82856,42.4383,1.33949,30073.55682,842.03148,155.91075,0.05909
11645,1999,20.16841,37.37017,2.90506,31691.7111,726.42199,173.09599,0.27465
11646,1999,22.65778,22.9957,1.48775,45863.95326,879.53492,135.14249,0.04247
11647,1999,32.67993,24.40541,1.26933,21372.2627,824.18806,102.31232,0.05386
11648,1999,35.77745,7.85622,2.36884,38034.00132,889.14234,138.6996,0.12763
11649,1999,50.01922,26.0329,1.49723,17124.07059,742.62919,110.84614,0.09707
11650,2000,5.78334,14.34266,2.41122,15210.53184,695.31715,92.62997,0.23974
11651,2000,14.89849,51.34864,1.30621,20694.01314,754.49692,100.60457,0.0579
11652,2000,18.57251,41.32465,1.3662,44091.66601,841.52233,112.87804,0.03284
11653,2000,22.82614,22.92123,1.44068,42850.12881,1000.7409,220.94812,0.06406
11654,2000,30.36138,20.65423,2.95528,89867.73856,758.59574,367.80278,0.19609
11655,2000,30.8958,22.63164,3.70714,137533.67012,658.09986,416.46295,0.22539
11656,2000,46.42065,25.54358,2.79338,60845.5372,731.2647,372.41781,0.26191
11657,2000,50.16195,26.16783,1.30341,27257.53986,1021.40013,296.25148,0.10746
11658,2000,55.91522,28.65733,1.16913,11678.09693,884.83083,305.18453,0.20918
11659,2001,14.81425,51.52446,1.39504,42466.41905,937.51448,151.09415,0.04431
11660,2001,16.08192,20.03084,1.76021,28042.74341,793.21315,107.74662,0.07957
11661,2001,33.26699,24.86372,1.55231,66306.4417,1147.04522,384.23771,0.07849
11662,2001,56.09705,28.47468,1.22536,37052.4038,800.19035,118.14548,0.03289
11663,2002,14.78269,53.32436,4.45423,111582.39553,628.84779,114.86514,0.13084
11664,2002,18.80201,21.69559,1.53323,29100.56141,847.90373,105.28865,0.05797
11665,2002,24.2967,34.38044,1.16238,7339.54609,786.81662,104.13983,0.13269
11666,2002,30.66136,24.66906,2.52867,85873.39143,789.38553,523.67205,0.20968
11667,2002,32.89204,25.08684,2.3239,87761.94413,732.24905,481.76998,0.16065
11668,2002,56.00332,28.47036,1.16582,14478.16462,728.31984,110.80585,0.07152
11669,2003,14.86415,53.2747,4.686,85458.39319,607.887,100.27808,0.16976
11670,2003,17.64523,20.97203,1.9191,58657.48365,889.06657,162.53229,0.06285
11671,2003,22.89731,34.33433,2.88697,80756.22767,776.88825,329.27572,0.18822
11672,2003,28.79249,24.18156,1.40731,90302.68879,1103.97491,180.01565,0.02485
11673,2003,35.19799,8.47309,2.6259,27403.20255,774.18634,121.95722,0.19512
11674,2003,47.09139,25.386,1.47205,27854.29695,774.19972,103.35762,0.05527
11675,2003,57.11656,30.23008,1.84418,7433.06929,727.82682,92.41915,0.28907
11676,2004,8.60816,17.26896,1.63849,10851.27854,756.27993,99.36887,0.16674
11677,2004,15.14804,53.50766,3.22214,31992.69384,786.68826,97.41196,0.21028
11678,2004,22.59508,22.96625,1.3929,15445.7777,825.93771,108.32243,0.09207
11679,2004,23.08018,33.38374,2.2256,85763.67877,763.56311,532.10966,0.16579
11680,2004,33.88358,24.46355,1.28603,4448.26264,826.41781,105.14024,0.26584
11681,2004,35.7356,8.21054,2.58477,39926.90837,746.99113,123.74557,0.13168
11682,2004,47.17719,25.4035,1.41548,43544.48546,830.49159,112.06793,0.0353
11683,2004,57.31152,30.17913,1.50537,21131.93541,778.26687,98.87264,0.07313
11684,2005,14.95958,51.66819,2.75107,43069.32742,758.35915,174.21317,0.18271
11685,2005,22.76849,23.0714,1.49767,10843.16593,793.41823,97.79432,0.13877
11686,2005,23.39887,31.66767,1.23968,53047.94482,846.21562,132.53527,0.0259
11687,2005,32.18126,24.09594,1.26245,16733.49211,820.40783,99.55299,0.06639
11688,2005,35.87378,7.42445,2.77443,72461.27775,810.53947,139.7835,0.09239
11689,2005,47.32876,25.42064,1.3126,8650.38641,751.37562,102.13407,0.1396
11690,2005,57.6329,30.48817,1.51639,6148.94039,735.23745,87.0318,0.2288
11691,2006,15.18672,50.21901,1.30143,46891.0607,828.29153,119.56465,0.02952
11692,2006,16.13888,20.02864,1.49466,10678.03726,794.69299,104.89668,0.14802
11693,2006,23.28909,31.61879,1.24605,51912.78399,850.4263,125.59035,0.02564
11694,2006,25.31809,23.52144,1.06155,3822.31301,889.64097,143.74252,0.27676
11695,2006,32.02834,24.26573,1.31291,40510.38225,856.901,121.50926,0.03498
11696,2006,35.77787,8.14689,2.8308,30037.79736,756.09865,124.61807,0.21004
11697,2006,44.51115,25.33315,1.40932,42166.22484,840.54116,118.64577,0.03769
11698,2007,10.74197,17.15276,1.95225,17547.55649,795.2374,115.67041,0.16325
11699,2007,15.163,50.19062,1.39877,52061.56974,880.38548,128.20262,0.03213
11700,2007,20.40042,36.55311,1.25011,43182.02676,1028.55114,346.60954,0.07242
11701,2007,23.30939,31.56613,0.96785,11291.7846,1193.29823,717.83893,0.33891
11702,2007,25.29354,23.83701,1.46381,12425.82038,832.20023,118.96869,0.13493
11703,2007,35.60423,8.19041,2.62921,27455.10982,751.83476,106.40423,0.17549
11704,2007,36.18315,24.52495,1.25918,26543.79161,864.8374,135.57515,0.0532
11705,2007,44.45025,25.26098,1.37045,41557.29443,870.49236,138.07607,0.04076
11706,2008,7.01046,16.80476,1.84185,25938.19859,810.16745,119.96361,0.10187
11707,2008,15.18941,50.19227,1.27329,47961.8198,1041.56624,192.90916,0.04047
11708,2008,17.13078,43.68927,1.1372,18969.38295,1167.4675,402.66831,0.1578
11709,2008,22.0373,35.81471,2.26341,104397.32604,966.90429,667.17166,0.17455
11710,2008,25.42484,28.05493,1.19766,47731.87802,959.22034,246.83994,0.04474
11711,2008,36.09087,24.47015,1.20903,10058.94914,833.40771,109.31161,0.10849
11712,2008,44.47363,25.33745,1.43064,42401.34188,892.62315,138.83614,0.04351
11713,2008,51.61091,27.31385,0.87088,3663.64182,1008.34887,369.4915,0.46058
11714,2008,57.29082,30.12383,1.43938,30448.2385,854.06707,151.85919,0.06546
11715,2009,7.11663,16.82715,1.94627,23505.42572,772.35785,106.94549,0.11431
11716,2009,15.164,50.4139,1.45983,58638.14336,1112.22757,270.68272,0.05749
11717,2009,23.0789,23.18329,1.37599,18337.76113,842.29364,109.76351,0.07673
11718,2009,23.61779,35.04712,1.81345,84058.1108,936.05116,482.18688,0.10333
11719,2009,35.1737,8.20581,3.05586,20366.72861,711.37563,90.82832,0.28162
11720,2009,44.43133,25.31608,1.47129,31551.88283,773.46005,108.50641,0.05068
11721,2009,59.00906,29.44006,1.2328,7665.37322,727.95618,97.84445,0.13536
11722,2010,15.1311,50.91115,1.10258,4449.74053,985.00558,131.2125,0.23699
11723,2010,14.76909,55.82955,4.96709,88799.01424,616.88563,111.14081,0.19846
11724,2010,17.61366,43.00162,1.32719,47285.20622,899.21349,151.78787,0.03647
11725,2010,23.51387,23.17277,1.75371,53828.62515,862.45074,179.64018,0.06248
11726,2010,24.18853,34.70673,1.3565,46634.36476,909.51903,156.15811,0.03939
11727,2010,35.50187,8.05388,2.97869,22362.39373,720.97087,98.38167,0.25908
11728,2010,51.07219,26.85981,1.23315,22559.73379,762.88694,101.00795,0.04797
11729,2011,15.12291,52.76635,3.60696,64186.2394,988.32014,167.22015,0.20255
11730,2011,15.32037,49.61597,7.14846,562614.74455,0,216.28336,0.11301
11731,2011,18.04735,41.47892,1.74266,36851.68646,1165.5599,252.26648,0.12041
11732,2011,24.18351,34.72372,1.36513,92303.05183,1074.31542,218.26262,0.02692
11733,2011,32.91185,17.74038,1.37713,15119.71715,975.09021,190.80924,0.14572
11734,2011,35.82375,8.13737,2.18709,17736.8546,850.57159,107.43944,0.19029
11735,2011,35.5277,24.54108,1.36289,38206.62026,943.92017,155.61501,0.04817
11736,2012,15.76428,49.20467,3.78848,151262.23611,618.71115,174.52807,0.09868
11737,2012,24.13319,34.75289,1.43928,43740.0231,841.15617,128.24069,0.04014
11738,2012,35.48568,24.7694,1.40287,11985.95837,757.82701,95.72382,0.10921
11739,2012,51.66387,27.13029,1.18324,27736.39576,872.39754,192.53171,0.06042
11740,2013,15.83281,48.70263,2.05369,34183.46728,963.004,138.5823,0.10734
11741,2013,26.6987,32.7004,1.44918,11088.40586,739.63055,86.31066,0.11627
11742,2013,51.75067,27.11325,1.1729,30446.43702,1010.9737,376.91998,0.09818
11743,2013,57.17706,30.25366,1.31747,26741.93317,1032.08509,427.49133,0.15638
11744,2014,6.21061,16.33774,1.72259,20802.30933,802.56619,113.83787,0.10692
11745,2014,14.86793,56.05385,1.35789,18365.76686,894.86298,201.02589,0.12227
11746,2014,16.65147,46.89178,3.11694,106814.55274,847.68335,295.26328,0.15011
11747,2014,17.70996,42.55742,1.79171,35827.50097,1426.51941,441.77684,0.21778
11748,2014,22.3252,36.58924,1.23782,31072.60433,1120.39971,472.47653,0.13131
11749,2014,29.55426,19.74984,1.38249,18755.32521,792.61943,115.17928,0.07856
11750,2014,51.65441,27.12107,1.21407,34460.43353,822.95636,135.58853,0.03852
11751,2015,8.77034,16.85019,3.0079,75972.84897,772.98188,284.11199,0.1898
11752,2015,9.78424,17.08554,2.69486,68418.68159,759.32662,256.12247,0.1546
11753,2015,14.91218,56.11008,1.30923,35343.23766,921.02517,166.1148,0.05086
11754,2015,15.85813,48.70286,2.80321,41032.90345,851.4116,126.94593,0.15336
11755,2015,22.38647,36.46374,1.35736,34762.03213,835.35433,119.17857,0.04255
11756,2015,31.96583,23.8985,1.31842,21492.22919,903.14155,259.26608,0.12349
11757,2015,52.72648,27.42318,1.82718,80101.80726,810.05996,426.62458,0.09816
11758,2016,6.43441,16.18448,1.77183,26859.27544,840.00827,135.22039,0.10041
11759,2016,15.37856,48.79551,1.3114,18853.63216,754.02437,113.50115,0.06997
11760,2016,25.63646,33.37226,1.39349,17714.1452,813.92588,120.37386,0.08731
11761,2016,31.46683,21.21074,2.67098,69301.7351,782.68832,445.63765,0.24869
11762,2016,32.10643,24.09896,1.32382,40085.98044,1015.96209,336.80387,0.08468
11763,2016,40.35964,24.65776,1.30347,18336.17301,830.20774,114.65711,0.07166
11764,2016,58.37785,29.34891,1.2975,66505.9168,1054.09815,405.33048,0.05837
11765,2017,6.30479,16.21801,1.71331,18221.02975,801.36642,106.31102,0.11445
11766,2017,15.50539,48.68563,1.34688,40606.11914,910.02418,158.0951,0.04495
11767,2017,21.20217,36.19998,1.47234,46678.23143,895.9183,159.78616,0.04677
11768,2017,30.76152,19.00008,1.42041,38154.36902,858.26657,126.41224,0.04425
11769,2017,40.32713,25.10705,1.2183,10899.97504,817.6613,111.35172,0.10311
11770,2017,54.13155,27.7719,1.21521,32864.43446,991.48012,343.70348,0.08939
11771,2017,54.17329,27.81955,1.30038,35212.68712,953.64591,352.5791,0.09709
11772,2018,17.02692,45.96802,2.55911,17944.04244,756.96631,105.524,0.25237
11773,2018,21.45116,36.21686,1.54871,104618.51349,903.50983,207.22361,0.02892
11774,2018,30.8816,19.13794,1.44077,16092.99592,803.44775,104.73502,0.09188
11775,2018,42.1483,25.454,2.24705,50102.3343,747.83669,277.51858,0.15848
11776,2018,58.8716,29.2851,1.25798,16924.77557,742.11693,99.59084,0.06524
11777,2019,14.89265,56.14352,1.25066,11456.20717,719.49827,95.69572,0.09196
11778,2019,22.29195,35.80509,1.90208,114061.48559,890.83593,411.27596,0.07217
11779,2019,30.86162,18.92503,1.37002,13203.8169,816.63954,107.44256,0.10352
11780,2019,31.38642,28.62036,1.46072,6491.25527,861.03175,120.55056,0.25891
11781,2019,44.36206,25.31372,1.31881,52151.31121,959.71469,307.98486,0.05972
11782,2019,58.674,29.40846,1.30252,68830.92577,882.17499,139.10252,0.0229
11783,2020,14.8683,55.88283,1.3494,24787.96376,816.28484,108.29639,0.05447
11784,2020,16.1851,47.89491,3.68017,33729.63991,678.84547,102.72201,0.27009
11785,2020,24.51616,34.25531,1.32118,40923.86506,915.30119,141.52934,0.0394
11786,2020,30.85095,18.95047,1.42921,38174.55746,954.50772,146.96256,0.05035
11787,2020,31.69721,28.75369,1.24974,33997.74616,1034.05865,178.27749,0.05134
11788,2020,35.54808,8.51116,2.20564,11767.78829,822.44791,93.17943,0.26104
11789,2020,42.04735,25.39408,2.29813,124129.09872,896.83033,762.89369,0.17201
11790,2020,42.32082,25.40702,2.43058,145297.8676,694.62633,752.69248,0.16201
11791,2020,58.47333,29.37216,1.24603,44712.66203,859.43505,130.12994,0.03041
11792,2021,6.98923,16.78573,2.0252,39844.89553,820.52666,123.21,0.08177
11793,2021,15.05116,50.54464,1.41538,24820.39123,906.44819,152.34636,0.07778
11794,2021,24.41501,34.18028,1.3059,32168.85881,933.90121,183.22383,0.06023
11795,2021,31.77312,28.74291,1.34818,51421.12931,1274.72705,510.03554,0.1004
11796,2021,31.78695,28.76171,1.34091,49096.28524,1346.10286,549.36665,0.11159
11797,2021,43.50777,25.47733,2.04135,142787.65174,862.11507,746.59514,0.11611
11798,2022,7.07491,16.74652,1.7877,24226.89176,808.05531,108.57188,0.09525
11799,2022,14.83984,50.99798,1.39333,50391.38436,877.69009,146.26472,0.03645
11800,2022,20.67708,36.16762,1.28749,15751.59385,779.58018,103.22482,0.07508
11801,2022,32.39738,25.03485,2.48868,137748.4711,929.29639,619.54219,0.14864
11802,2022,32.35504,25.24665,2.39175,140494.70994,751.96267,618.69746,0.1346
11803,2022,34.46009,14.27264,2.06205,7514.31857,795.64069,113.21322,0.41542
11804,2022,45.05768,25.41436,1.33885,43715.76352,851.2298,143.16551,0.03822
11805,2023,6.79099,16.60436,1.89707,34775.20606,829.13167,123.53936,0.0826
11806,2023,16.4568,45.15228,1.31448,33942.03106,811.2962,102.4638,0.03669
11807,2023,21.49308,35.69074,1.97923,36809.73458,791.51282,244.38428,0.15012
11808,2023,32.27572,24.25438,1.70908,106507.36884,960.36529,383.23371,0.05885
11809,2023,34.90577,13.6498,1.88106,32479.37661,911.02432,153.10402,0.10328
11810,2023,46.63906,25.83663,1.42174,78312.41496,897.94985,222.88261,0.03474
11811,2024,6.56064,16.48322,1.83458,51624.88033,955.68276,137.22277,0.05701
11812,2024,16.51973,45.03313,1.25639,5264.61537,728.73388,88.32191,0.18868
11813,2024,22.82879,23.01723,1.44141,40247.3685,882.56586,114.22526,0.03998
11814,2024,24.23751,34.38502,1.40384,16639.63329,779.63334,103.74074,0.08403
11815,2024,33.54162,24.29198,1.31645,11505.20831,824.25523,118.04219,0.11831
11816,2024,34.68802,13.43329,1.91382,31850.06048,870.10334,126.14191,0.09315
11817,2024,47.52189,25.86728,1.24117,18253.24705,762.58956,98.09175,0.05843
11818,2025,7.19265,16.71929,2.22901,79769.81831,924.21437,202.1158,0.07442
11819,2025,15.55636,49.9965,4.69531,104952.94095,577.62839,119.31204,0.15896
11820,2025,15.20931,52.16538,6.32688,234385.85045,342.01465,113.18074,0.12403
11821,2025,20.41464,36.17834,1.62222,5076.33288,741.47398,92.74587,0.33049
11822,2025,22.82359,23.06675,1.53754,20107.47214,797.82838,100.46114,0.08089
11823,2025,31.22669,29.56475,1.30307,17864.967,781.4754,108.19538,0.0703
11824,2025,48.06063,25.40163,1.46508,26687.23528,764.58893,98.3464,0.05506
11825,2026,6.85012,16.54938,2.0409,84049.4921,960.4636,187.05797,0.05578
11826,2026,15.92026,48.72763,2.77904,47043.52179,793.59936,121.92803,0.1275
11827,2026,21.79827,34.61988,1.29572,20749.46512,781.92023,108.29301,0.06009
11828,2026,26.47603,23.85698,1.48354,26388.93603,768.74907,100.1823,0.05778
11829,2026,48.13274,25.35829,1.39718,23826.67102,774.67266,105.19619,0.05914
11830,2027,6.57597,16.3303,1.77776,21169.77844,773.70657,100.22657,0.10133
11831,2027,16.18516,48.17121,2.42808,28262.55844,829.61783,113.59972,0.15347
11832,2027,21.77315,34.46714,1.25896,16622.61133,769.1679,107.14363,0.07023
11833,2027,32.03052,28.62837,1.41375,10606.87354,730.31616,104.25628,0.13337
11834,2028,16.63514,45.06751,1.64147,66168.03999,1004.8341,336.01017,0.07749
11835,2028,16.37468,47.45351,2.05369,32172.23784,1206.54053,265.13317,0.19837
11836,2028,19.15032,21.68103,1.37493,4670.031,738.46448,91.98572,0.25986
11837,2028,28.19509,31.50039,1.45717,49323.825,815.58716,127.50842,0.03638
11838,2028,42.11121,24.84389,1.18538,13081.11515,749.69988,97.65408,0.07414
11839,2028,55.91096,28.77271,1.50486,27092.87571,775.66689,112.45924,0.06307
11840,2029,16.64126,44.83609,1.37841,95365.33449,1104.04512,244.12164,0.02919
11841,2029,30.0512,30.34696,2.94275,40736.69861,696.59496,215.29629,0.26462
11842,2029,29.86551,30.49148,2.64495,29655.16237,781.36142,212.43896,0.29084
11843,2029,41.82998,25.03579,1.38648,67042.74892,897.25376,199.88222,0.03521
11844,2029,53.30946,27.55655,1.41078,11677.32992,804.03226,128.02035,0.14175
11845,2030,16.72858,44.67598,1.3258,96444.9147,932.82843,189.45748,0.02176
11846,2030,23.33655,32.11165,1.21655,25309.24133,888.92522,127.80074,0.04993
11847,2030,25.67258,23.73006,1.28569,22026.35113,979.80345,280.82035,0.12338
11848,2030,32.06933,28.59749,1.28281,41178.88004,1104.7451,234.58782,0.05633
11849,2030,41.7148,25.26998,1.69372,143141.90743,1075.47702,465.0063,0.05152
11850,2030,53.80105,27.60339,1.60284,41436.34568,994.05327,215.86716,0.07959
11851,2031,15.08165,58.60262,1.24202,24399.12089,777.05996,108.58182,0.0475
11852,2031,16.77538,44.37449,1.44285,91095.26222,989.11409,202.07374,0.02837
11853,2031,25.56095,23.65226,1.43852,55615.42322,936.19878,170.18459,0.03968
11854,2031,32.12674,28.62302,1.14662,13804.65563,1067.15847,289.06847,0.16253
11855,2031,41.44317,25.20767,1.69349,126097.69691,1007.38489,373.70188,0.04779
11856,2031,55.17701,28.30093,1.5754,68862.62476,1290.57727,553.73225,0.1093
11857,2032,14.8551,52.59802,1.2509,14560.25718,966.93639,228.147,0.14714
11858,2032,15.13282,58.51811,1.31231,20438.81781,924.78016,199.35998,0.10231
