"id","frame","x [px]","y [px]","sigma [px]","intensity [ADU]","offset [ADU]","bkgstd [ADU]","uncertainty_xy [px]"
5840,1002,57.11656,30.23008,1.84418,7433.06929,727.82682,92.41915,0.28907
5841,1003,14.95958,51.66819,2.75107,43069.32742,758.35915,174.21317,0.18271
5842,1003,22.76849,23.0714,1.49767,10843.16593,793.41823,97.79432,0.13877
5843,1003,23.39887,31.66767,1.23968,53047.94482,846.21562,132.53527,0.0259
5844,1003,32.18126,24.09594,1.26245,16733.49211,820.40783,99.55299,0.06639
5845,1003,35.87378,7.42445,2.77443,72461.27775,810.53947,139.7835,0.09239
5846,1003,47.32876,25.42064,1.3126,8650.38641,751.37562,102.13407,0.1396
5847,1003,57.6329,30.48817,1.51639,6148.94039,735.23745,87.0318,0.2288
5848,1004,10.74197,17.15276,1.95225,17547.55649,795.2374,115.67041,0.16325
5849,1004,15.163,50.19062,1.39877,52061.56974,880.38548,128.20262,0.03213
5850,1004,20.40042,36.55311,1.25011,43182.02676,1028.55114,346.60954,0.07242
5851,1004,23.30939,31.56613,0.96785,11291.7846,1193.29823,717.83893,0.33891
5852,1004,25.29354,23.83701,1.46381,12425.82038,832.20023,118.96869,0.13493
5853,1004,35.60423,8.19041,2.62921,27455.10982,751.83476,106.40423,0.17549
5854,1004,36.18315,24.52495,1.25918,26543.79161,864.8374,135.57515,0.0532
5855,1004,44.45025,25.26098,1.37045,41557.29443,870.49236,138.07607,0.04076
5856,1005,7.11663,16.82715,1.94627,23505.42572,772.35785,106.94549,0.11431
5857,1005,15.164,50.4139,1.45983,58638.14336,1112.22757,270.68272,0.05749
5858,1005,23.0789,23.18329,1.37599,18337.76113,842.29364,109.76351,0.07673
5859,1005,23.61779,35.04712,1.81345,84058.1108,936.05116,482.18688,0.10333
5860,1005,35.1737,8.20581,3.05586,20366.72861,711.37563,90.82832,0.28162
5861,1005,44.43133,25.31608,1.47129,31551.88283,773.46005,108.50641,0.05068
5862,1005,59.00906,29.44006,1.2328,7665.37322,727.95618,97.84445,0.13536
5863,1006,15.12291,52.76635,3.60696,64186.2394,988.32014,167.22015,0.20255
5864,1006,15.32037,49.61597,7.14846,562614.74455,0,216.28336,0.11301
5865,1006,18.04735,41.47892,1.74266,36851.68646,1165.5599,252.26648,0.12041
5866,1006,24.18351,34.72372,1.36513,92303.05183,1074.31542,218.26262,0.02692
5867,1006,32.91185,17.74038,1.37713,15119.71715,975.09021,190.80924,0.14572
5868,1006,35.82375,8.13737,2.18709,17736.8546,850.57159,107.43944,0.19029
5869,1006,35.5277,24.54108,1.36289,38206.62026,943.92017,155.61501,0.04817
5870,1007,15.83281,48.70263,2.05369,34183.46728,963.004,138.5823,0.10734
5871,1007,26.6987,32.7004,1.44918,11088.40586,739.63055,86.31066,0.11627
5872,1007,51.75067,27.11325,1.1729,30446.43702,1010.9737,376.91998,0.09818
5873,1007,57.17706,30.25366,1.31747,26741.93317,1032.08509,427.49133,0.15638
5874,1008,8.77034,16.85019,3.0079,75972.84897,772.98188,284.11199,0.1898
5875,1008,9.78424,17.08554,2.69486,68418.68159,759.32662,256.12247,0.1546
5876,1008,14.91218,56.11008,1.30923,35343.23766,921.02517,166.1148,0.05086
5877,1008,15.85813,48.70286,2.80321,41032.90345,851.4116,126.94593,0.15336
5878,1008,22.38647,36.46374,1.35736,34762.03213,835.35433,119.17857,0.04255
5879,1008,31.96583,23.8985,1.31842,21492.22919,903.14155,259.26608,0.12349
5880,1008,52.72648,27.42318,1.82718,80101.80726,810.05996,426.62458,0.09816
5881,1009,6.30479,16.21801,1.71331,18221.02975,801.36642,106.31102,0.11445
5882,1009,15.50539,48.68563,1.34688,40606.11914,910.02418,158.0951,0.04495
5883,1009,21.20217,36.19998,1.47234,46678.23143,895.9183,159.78616,0.04677
5884,1009,30.76152,19.00008,1.42041,38154.36902,858.26657,126.41224,0.04425
5885,1009,40.32713,25.10705,1.2183,10899.97504,817.6613,111.35172,0.10311
5886,1009,54.13155,27.7719,1.21521,32864.43446,991.48012,343.70348,0.08939
5887,1009,54.17329,27.81955,1.30038,35212.68712,953.64591,352.5791,0.09709
5888,1010,14.89265,56.14352,1.25066,11456.20717,719.49827,95.69572,0.09196
5889,1010,22.29195,35.80509,1.90208,114061.48559,890.83593,411.27596,0.07217
5890,1010,30.86162,18.92503,1.37002,13203.8169,816.63954,107.44256,0.10352
5891,1010,31.38642,28.62036,1.46072,6491.25527,861.03175,120.55056,0.25891
5892,1010,44.36206,25.31372,1.31881,52151.31121,959.71469,307.98486,0.05972
5893,1010,58.674,29.40846,1.30252,68830.92577,882.17499,139.10252,0.0229
5894,1011,6.98923,16.78573,2.0252,39844.89553,820.52666,123.21,0.08177
5895,1011,15.05116,50.54464,1.41538,24820.39123,906.44819,152.34636,0.07778
5896,1011,24.41501,34.18028,1.3059,32168.85881,933.90121,183.22383,0.06023
5897,1011,31.77312,28.74291,1.34818,51421.12931,1274.72705,510.03554,0.1004
5898,1011,31.78695,28.76171,1.34091,49096.28524,1346.10286,549.36665,0.11159
5899,1011,43.50777,25.47733,2.04135,142787.65174,862.11507,746.59514,0.11611
5900,1012,6.79099,16.60436,1.89707,34775.20606,829.13167,123.53936,0.0826
5901,1012,16.4568,45.15228,1.31448,33942.03106,811.2962,102.4638,0.03669
5902,1012,21.49308,35.69074,1.97923,36809.73458,791.51282,244.38428,0.15012
5903,1012,32.27572,24.25438,1.70908,106507.36884,960.36529,383.23371,0.05885
5904,1012,34.90577,13.6498,1.88106,32479.37661,911.02432,153.10402,0.10328
5905,1012,46.63906,25.83663,1.42174,78312.41496,897.94985,222.88261,0.03474
5906,1013,7.19265,16.71929,2.22901,79769.81831,924.21437,202.1158,0.07442
5907,1013,15.55636,49.9965,4.69531,104952.94095,577.62839,119.31204,0.15896
5908,1013,15.20931,52.16538,6.32688,234385.85045,342.01465,113.18074,0.12403
5909,1013,20.41464,36.17834,1.62222,5076.33288,741.47398,92.74587,0.33049
5910,1013,22.82359,23.06675,1.53754,20107.47214,797.82838,100.46114,0.08089
5911,1013,31.22669,29.56475,1.30307,17864.967,781.4754,108.19538,0.0703
5912,1013,48.06063,25.40163,1.46508,26687.23528,764.58893,98.3464,0.05506
5913,1014,6.57597,16.3303,1.77776,21169.77844,773.70657,100.22657,0.10133
5914,1014,16.18516,48.17121,2.42808,28262.55844,829.61783,113.59972,0.15347
5915,1014,21.77315,34.46714,1.25896,16622.61133,769.1679,107.14363,0.07023
5916,1014,32.03052,28.62837,1.41375,10606.87354,730.31616,104.25628,0.13337
5917,1015,16.64126,44.83609,1.37841,95365.33449,1104.04512,244.12164,0.02919
5918,1015,30.0512,30.34696,2.94275,40736.69861,696.59496,215.29629,0.26462
5919,1015,29.86551,30.49148,2.64495,29655.16237,781.36142,212.43896,0.29084
5920,1015,41.82998,25.03579,1.38648,67042.74892,897.25376,199.88222,0.03521
5921,1015,53.30946,27.55655,1.41078,11677.32992,804.03226,128.02035,0.14175
5922,1016,15.08165,58.60262,1.24202,24399.12089,777.05996,108.58182,0.0475
5923,1016,16.77538,44.37449,1.44285,91095.26222,989.11409,202.07374,0.02837
5924,1016,25.56095,23.65226,1.43852,55615.42322,936.19878,170.18459,0.03968
5925,1016,32.12674,28.62302,1.14662,13804.65563,1067.15847,289.06847,0.16253
5926,1016,41.44317,25.20767,1.69349,126097.69691,1007.38489,373.70188,0.04779
5927,1016,55.17701,28.30093,1.5754,68862.62476,1290.57727,553.73225,0.1093
5928,1017,6.95999,16.43107,1.96971,26945.0229,844.92639,164.0943,0.14399
5929,1017,14.78434,52.713,1.59877,33152.57004,1039.42116,168.98687,0.08027
5930,1017,17.52178,42.81207,1.87682,60134.88669,896.1616,179.78677,0.06387
5931,1017,31.89399,28.71634,1.45759,33565.92821,784.93305,109.15437,0.04709
5932,1017,51.9963,27.10429,1.68365,114167.58103,897.23213,507.17427,0.06915
5933,1018,8.15161,17.13646,2.21734,64370.5906,876.87254,153.08311,0.07221
5934,1018,14.88485,53.61111,1.19459,8064.18178,787.47717,93.28546,0.11713
5935,1018,17.32199,43.38225,1.45488,61211.92934,886.36824,161.99986,0.03546
5936,1018,24.04498,23.34687,1.45276,41655.4173,891.14054,127.31502,0.0426
5937,1018,31.32235,29.24143,1.37512,15167.58427,863.28972,129.76546,0.10531
5938,1018,45.76384,25.44158,1.33731,77607.12686,1138.94897,528.48548,0.06783
5939,1018,49.06292,26.10649,2.62122,115888.57897,778.83452,819.65781,0.2558
5940,1019,14.67408,51.58515,1.19644,6942.34114,821.63747,150.58938,0.19848
5941,1019,19.78072,22.21871,3.38728,29612.72787,733.76273,138.875,0.33141
5942,1019,17.74548,42.30596,1.69047,36123.07095,935.39338,144.9539,0.07237
5943,1019,24.99147,23.53335,1.54108,67244.551,923.49843,176.48361,0.03865
5944,1019,29.20995,30.93619,1.25819,20282.78874,882.74643,181.49998,0.08791
5945,1019,51.45665,26.55409,1.11063,4777.02495,753.32809,92.88381,0.1712
5946,1020,14.84986,51.88213,1.22316,12279.48896,771.57348,100.599,0.0855
5947,1020,15.2323,19.34318,1.60244,16052.40535,784.23996,111.68468,0.1185
5948,1020,18.81293,39.45063,1.56469,44657.24351,847.35532,156.40297,0.05388
5949,1020,23.662,31.39847,1.16861,26598.75105,863.28168,144.88163,0.04872
5950,1020,25.36292,23.41807,1.3833,19191.23574,829.34211,106.10665,0.07223
5951,1020,37.48031,5.86094,2.79073,27316.88372,790.62091,120.69629,0.21882
5952,1020,43.68891,25.64673,1.99409,65444.58471,874.85823,343.16887,0.11651
5953,1020,49.43124,26.35808,1.70138,61012.22358,895.87289,434.51445,0.11403
5954,1021,6.91452,16.70006,1.84719,48139.94871,1061.41771,184.95125,0.07903
5955,1021,15.81702,47.78898,1.81849,83076.98567,1019.73632,547.87392,0.11852
5956,1021,18.66904,21.385,1.79308,54166.65548,951.02734,174.4984,0.06325
5957,1021,22.15318,33.82618,1.31574,49255.22057,994.89086,219.21962,0.0467
5958,1021,31.8168,25.77161,2.24786,70273.45497,805.65193,425.6197,0.16732
5959,1021,34.51432,9.8094,2.53759,21513.06728,785.6129,101.38365,0.20099
5960,1022,15.80561,47.39657,1.47035,61799.0633,839.29196,175.23232,0.0382
5961,1022,16.89674,20.40976,2.26973,49881.01761,891.1901,236.62258,0.14092
5962,1022,22.95775,32.34903,1.22559,49243.67102,876.97557,130.00299,0.02686
5963,1022,29.84378,24.12186,1.30008,45658.7073,1198.07611,445.54487,0.09296
5964,1022,34.71164,11.57403,3.49044,80847.11017,792.23384,186.07713,0.16514
5965,1022,34.75029,13.03001,2.63563,44111.00141,969.83076,181.17324,0.16952
5966,1022,35.97987,24.60912,1.4487,66389.19241,1099.00242,308.76995,0.05632
5967,1022,51.94005,27.28255,2.34389,103367.64478,808.65827,664.13185,0.188
5968,1022,54.82066,28.39262,2.56646,110335.42294,753.53422,597.88027,0.19056
5969,1023,14.93697,57.49269,1.30117,24973.8104,738.38083,113.26944,0.05226
5970,1023,22.5092,36.44418,1.33814,69179.60862,961.34022,211.92935,0.03355
5971,1023,29.71728,24.08538,1.3481,48606.04672,852.63423,121.80879,0.03085
5972,1023,47.91325,25.98292,1.24167,27528.7316,813.15222,131.38075,0.0488
5973,1023,55.13483,28.04439,1.27943,38032.10967,807.30086,139.76436,0.03948
5974,1024,14.77806,54.39183,2.16085,86416.20859,837.59651,460.34615,0.13554
5975,1024,16.57611,20.16529,1.55594,25640.12578,879.89791,107.88628,0.06873
5976,1024,22.27266,36.00471,1.68524,128509.54222,1012.17318,361.54023,0.04508
5977,1024,32.35463,18.02213,1.27028,26702.31033,1455.19475,417.37402,0.14291
5978,1024,34.06889,13.17574,3.61306,112720.26307,663.92136,288.59247,0.18668
5979,1024,34.8214,24.38163,1.89105,110246.8659,1123.51556,516.28757,0.09122
5980,1024,53.95821,27.67026,1.71954,61528.26606,845.01694,234.65888,0.0662
5981,1025,14.97114,57.5291,1.19923,37333.17538,778.6553,121.1722,0.03198
5982,1025,23.44534,31.88432,1.2222,53501.44033,817.77152,112.71946,0.02224
5983,1025,32.30293,18.0653,1.52887,20420.47287,791.56644,109.89413,0.08434
5984,1025,38.4056,24.87942,1.53432,5317.91212,752.05364,104.09535,0.3094
5985,1025,53.14453,27.674,1.29226,5589.6839,741.74195,87.18342,0.18571
5986,1026,28.24831,30.84366,1.58845,10138.73421,762.26808,118.00373,0.1919
5987,1026,29.25635,24.24263,1.33975,17459.1977,777.69649,125.80767,0.08511
5988,1026,34.66933,11.61679,1.64589,8894.1323,770.3968,92.39335,0.19402
5989,1026,55.21366,28.06031,1.26259,22229.27685,750.78461,113.0647,0.05529
5990,1027,17.76883,42.53712,1.28135,47041.64022,978.13114,287.89933,0.05898
5991,1027,22.48513,36.6121,1.16886,22396.60799,1003.8308,493.35108,0.17014
5992,1027,29.42475,24.14782,1.24661,13250.86042,810.93778,116.2111,0.09173
5993,1027,41.42331,24.87576,1.33699,63029.16505,1060.60206,419.11617,0.06721
5994,1028,13.99788,18.46441,1.44974,10697.356,800.96928,115.4449,0.1501
5995,1028,15.00924,58.08352,1.24242,29032.27225,844.99042,123.02597,0.04408
5996,1028,17.57598,42.83513,1.50615,25938.08997,832.46848,113.80585,0.06654
5997,1028,21.01711,22.38193,1.19957,6507.8116,906.3429,130.49852,0.18927
5998,1028,27.77112,23.72067,1.13881,18665.27375,930.56161,150.15299,0.06772
5999,1028,35.23492,24.40673,1.22594,42008.22491,974.65233,221.04531,0.04819
6000,1028,42.49518,25.09647,1.21591,41227.53367,936.80775,174.84664,0.03972
6001,1028,52.11044,27.19607,2.70477,24873.86861,721.03068,140.05693,0.2546
6002,1029,14.79717,54.84426,1.21933,23597.83226,977.30876,169.66969,0.06745
6003,1029,15.97527,20.28244,2.03737,13940.79968,800.19662,114.1149,0.22061
6004,1029,16.15776,46.34052,1.24118,24566.66033,1069.85812,179.75167,0.07031
6005,1029,20.11357,38.22877,1.45084,91594.27085,1140.16207,241.19728,0.0331
6006,1029,24.40545,29.93565,1.83123,95656.92369,927.02749,545.03283,0.10387
6007,1029,31.24523,23.96842,1.04126,7583.56186,1052.79143,399.03859,0.33154
6008,1029,32.38863,17.99189,1.64859,20813.79016,962.32013,161.92011,0.13037
6009,1029,57.03948,28.55187,1.3732,11189.03326,708.07884,90.1687,0.10742
6010,1030,14.71816,54.88866,1.27109,41743.50182,905.75749,154.92672,0.03864
6011,1030,16.95623,44.3151,1.27192,17229.84034,885.6975,136.13896,0.08325
6012,1030,25.05397,28.73219,1.20968,48862.54675,1006.87417,263.96394,0.04722
6013,1030,38.64785,24.53921,1.26453,48619.81242,866.21291,130.42275,0.02886
6014,1030,56.58066,29.02593,1.35494,52294.90685,972.51119,187.91325,0.04086
6015,1031,15.58292,48.16564,1.32591,16749.49411,857.50828,152.73847,0.10164
6016,1031,14.14946,54.83069,4.74153,63996.40715,737.30615,125.2994,0.27562
6017,1031,24.68599,30.0287,1.947,102310.88299,1016.56235,616.79582,0.12305
6018,1031,30.63968,29.78433,1.52673,48479.85318,1043.75367,452.57559,0.12083
6019,1031,40.97523,24.9085,1.26366,54400.6619,855.56021,148.10168,0.02851
6020,1032,13.87957,18.59696,1.88851,11320.75741,764.04115,100.96513,0.21297
6021,1032,14.83341,56.06954,1.74591,43952.51548,822.11794,227.10831,0.09249
6022,1032,18.59876,41.20865,1.34593,48267.28106,1052.00634,240.46108,0.05385
6023,1032,22.03357,33.9616,1.2738,51892.15047,939.89868,180.93172,0.03556
6024,1032,27.87562,23.82394,1.15687,30759.358,1133.94955,490.9875,0.12105
6025,1032,32.063,28.20971,1.0958,20290.6408,1331.20471,652.57604,0.21681
6026,1032,37.96185,24.92056,1.31997,38446.44007,964.52079,292.96809,0.07741
6027,1032,49.04674,26.3288,1.26624,18874.57843,761.9314,98.37746,0.05882
6028,1033,15.92408,48.70022,2.33488,9847.16821,763.38021,94.98066,0.35354
6029,1033,18.66627,41.04262,1.22156,6697.76089,824.6487,128.25606,0.1877
6030,1033,22.01548,33.98223,1.31177,30102.91893,770.28126,104.78628,0.04173
6031,1033,27.797,23.62792,1.23145,16124.28018,804.46258,107.1412,0.06944
6032,1033,36.69716,24.48611,1.33317,18449.93094,778.42025,104.19904,0.0691
6033,1033,47.0257,25.90596,1.24514,7773.7336,734.06776,98.95012,0.13717
6034,1034,5.35874,13.65702,1.87451,17091.89626,819.27317,111.6075,0.1506
6035,1034,15.83576,47.13688,1.28281,24466.17389,819.65944,117.32639,0.05333
6036,1034,16.12953,19.98485,1.91324,26236.05371,808.33092,146.72888,0.12739
6037,1034,21.27973,35.3855,1.29182,50994.22629,840.83377,115.51779,0.0262
6038,1034,34.83424,15.82372,1.77091,7239.20826,769.8834,88.27078,0.26512
6039,1034,51.07965,26.59436,1.34833,19652.73252,826.325,130.02982,0.07867
6040,1034,58.29958,29.2198,1.22981,33496.22567,881.86165,158.05471,0.04581
6041,1035,9.0342,17.02733,3.04672,53728.45001,821.85656,196.12378,0.19836
6042,1035,13.38988,18.14921,1.91784,48397.39995,990.77621,214.84262,0.09609
6043,1035,15.18334,58.82424,1.20294,44826.58152,796.30196,125.51489,0.02768
6044,1035,22.09989,33.86491,1.17818,21383.93704,837.92353,130.2822,0.05634
6045,1035,28.11271,23.20631,1.30739,6888.23078,872.72993,125.83611,0.2044
6046,1035,29.37195,30.95202,1.34068,36619.68114,922.92412,138.11686,0.04428
6047,1035,36.61905,24.68302,1.42706,40698.46308,1014.23848,271.61219,0.07932
6048,1035,39.44248,25.26508,2.53076,54431.64088,813.65329,389.73981,0.25123
6049,1035,50.93324,26.49336,1.47094,24855.68838,805.19653,122.28374,0.07012
6050,1036,6.60509,15.26717,3.13553,96158.03965,883.13383,343.55354,0.19355
6051,1036,7.55549,15.97348,2.30654,37544.23192,1343.10871,468.014,0.35967
6052,1036,16.33601,20.2573,1.56168,33184.05513,1122.76435,366.24239,0.15141
6053,1036,16.98547,43.99578,1.34484,33988.16391,783.91795,109.2919,0.04007
6054,1036,29.42077,30.92581,1.37565,39434.90373,936.6844,205.9536,0.05998
6055,1036,36.11083,24.61243,1.39173,70679.05333,1187.14016,395.95106,0.06143
6056,1036,39.76718,25.24462,2.60534,77407.57795,862.93823,543.57996,0.25554
6057,1036,51.0357,26.56055,1.38861,37069.22151,857.48909,135.70646,0.04609
6058,1037,6.25382,16.10004,2.10856,40764.11632,837.86141,132.96467,0.09181
6059,1037,15.41695,50.61519,3.25448,39640.851,732.6304,115.45504,0.19753
6060,1037,16.97736,20.63674,1.68,6564.64484,830.43396,111.34413,0.31485
6061,1037,21.90694,33.78325,1.24326,19682.96172,782.29117,107.21397,0.05815
6062,1037,24.54475,23.44596,1.48151,21659.73387,850.01379,105.70238,0.0728
6063,1037,34.39216,16.29266,1.49355,14331.16942,877.16376,119.63015,0.12225
6064,1037,38.02965,24.70995,1.41825,16197.32766,817.0452,104.04828,0.08817
6065,1037,51.45425,26.63482,1.62697,68135.6041,958.45468,290.56459,0.06493
6066,1038,5.88219,15.08765,2.35329,25250.31363,815.35646,139.03545,0.18966
6067,1038,15.67472,54.73497,5.78424,179924.05136,609.45039,132.54961,0.15295
6068,1038,15.27583,19.44968,1.53834,24380.53154,868.34377,119.22929,0.0763
6069,1038,14.51961,55.17912,4.64183,106197.32661,681.87529,139.10804,0.17368
6070,1038,16.07418,48.83889,3.13927,29275.70401,855.22849,136.36246,0.28415
6071,1038,21.65505,34.53457,1.26081,25564.82629,928.97921,281.02552,0.10258
6072,1038,26.03978,23.80424,1.51853,28980.96699,831.8523,120.97814,0.06351
6073,1038,40.3511,24.89496,1.35292,27940.31572,756.83187,126.82398,0.05492
6074,1039,5.40026,14.47138,2.1906,8421.54492,699.40165,89.51618,0.34876
6075,1039,16.79521,20.21105,1.34075,5771.18371,743.75334,85.08475,0.18951
6076,1039,15.9985,46.46837,1.47209,35910.07782,927.32772,139.36664,0.0542
6077,1039,27.32381,24.82193,1.10715,9002.0623,884.50999,251.0215,0.20548
6078,1039,29.19151,30.93469,1.41396,29501.60508,864.72606,126.32053,0.0564
6079,1039,43.79136,25.263,1.84386,60255.05225,833.03942,323.97511,0.10306
6080,1039,54.41685,27.88206,1.73621,26411.96055,771.27982,121.87317,0.09041
6081,1040,14.82296,55.16819,1.42537,76180.3482,869.95649,207.18748,0.03372
6082,1040,16.69828,45.16238,1.39876,45143.82706,942.48001,148.72957,0.04142
6083,1040,22.90293,32.59224,1.23148,48728.52731,1037.49327,268.6545,0.04972
6084,1040,28.25623,21.7832,1.08111,8540.36512,978.99944,205.91175,0.17412
6085,1040,29.32598,30.98003,1.25488,36869.93599,1150.37977,333.36538,0.08239
6086,1040,38.38065,24.83694,2.11157,176433.11214,1027.95173,877.81471,0.11735
6087,1040,53.94204,27.77721,1.47532,36995.26322,864.99261,139.50828,0.0529
6088,1041,18.05361,42.51036,1.67382,56320.53506,1011.06006,328.40512,0.09251
6089,1041,22.75347,32.59831,1.25411,37115.94332,828.37234,137.85445,0.03854
6090,1041,32.13174,25.31735,1.95381,17344.88173,756.83284,127.67778,0.17885
6091,1041,40.22845,24.86581,1.27369,42650.89795,832.29753,119.46497,0.03107
6092,1041,57.04608,28.93818,1.28732,37467.16604,981.98318,307.94177,0.0792
6093,1042,10.68224,17.37051,2.02145,59992.57297,1013.7346,195.9112,0.07946
6094,1042,17.76774,43.05065,2.20586,81169.40894,799.58047,356.31198,0.11853
6095,1042,27.42266,24.73478,1.28187,27205.77549,845.39259,101.98527,0.04325
6096,1042,34.69581,16.41459,1.5756,8855.30522,783.3794,96.63306,0.18528
6097,1042,42.63931,25.49424,1.53967,5014.41615,758.84749,92.14848,0.30106
6098,1042,54.0917,27.84256,1.40464,34497.72279,906.78817,194.31001,0.06778
6099,1043,11.37189,17.39857,1.99361,43788.13063,893.85679,135.40466,0.07786
6100,1043,17.47347,43.55619,1.69948,47922.36968,983.65458,277.6571,0.09619
6101,1043,28.79161,23.27965,1.67611,111500.94791,1295.85738,380.58664,0.05381
6102,1043,34.13241,16.15939,1.78671,56973.27696,1498.92399,485.95792,0.14905
6103,1043,42.5648,25.02267,1.22468,26441.44815,983.23946,154.57747,0.05632
6104,1043,52.30432,27.44814,2.34654,117937.87483,877.63922,689.92391,0.17129
6105,1043,55.59071,28.72898,2.46698,126934.7727,982.54056,743.64581,0.18872
6106,1044,11.98026,17.51085,1.73511,31885.25349,905.49309,129.33469,0.07857
6107,1044,17.53639,43.3838,2.03367,11608.20588,764.93402,99.20552,0.23674
6108,1044,25.09134,28.79335,1.12148,42363.07705,1381.30948,495.22257,0.08368
6109,1044,28.14722,22.04479,1.37663,40753.55659,1637.49508,584.87508,0.14992
6110,1044,28.9822,21.30379,2.74679,115417.95228,1122.34356,621.41261,0.2161
6111,1044,26.78619,28.37399,3.01417,77026.40359,816.51125,325.83916,0.21282
6112,1044,56.52596,28.69077,1.45503,48392.39766,863.89615,225.70702,0.05895
6113,1045,10.78694,17.33564,2.32352,55370.97322,827.89445,139.55217,0.08515
6114,1045,23.44684,31.54843,1.20621,50240.73984,953.66424,194.28762,0.03517
6115,1045,28.54072,23.11113,1.60134,97394.32746,1086.29555,317.72473,0.04788
6116,1045,34.29811,16.82541,1.28486,16763.93431,1150.94692,417.73923,0.23258
6117,1045,34.78965,10.04756,3.10379,31852.24189,763.82678,126.04934,0.23974
6118,1045,54.14685,27.91983,1.46819,38475.73455,820.85052,164.39961,0.05758
6119,1046,9.48383,17.73055,2.32019,18785.97001,771.18915,112.37086,0.20889
6120,1046,19.61801,21.85845,2.59913,109215.72891,803.16005,468.92747,0.15696
6121,1046,18.94075,40.53739,1.5884,24669.71574,886.92023,157.15562,0.10003
6122,1046,19.75699,21.92129,2.53524,103371.20072,840.29147,465.2324,0.15672
6123,1046,23.40889,31.60557,1.229,50391.56548,923.25355,150.82467,0.02959
6124,1046,25.5005,23.93782,3.20129,23983.6258,787.84714,145.44387,0.37986
6125,1046,47.04844,25.35497,1.28992,7059.84022,753.69667,90.71284,0.15117
6126,1046,56.41134,29.57118,1.52147,39577.05562,819.84486,116.56703,0.04566
6127,1047,14.99382,57.25549,1.32082,51569.65764,934.18358,138.70169,0.03096
6128,1047,18.31615,21.33215,2.10882,59452.25212,873.69061,264.85591,0.11322
6129,1047,18.80227,40.53695,1.48079,72040.68365,1349.32052,461.77475,0.07824
6130,1047,23.39337,31.66312,1.18013,45533.32215,1304.97426,485.68413,0.08414
6131,1047,27.37965,24.90215,0.93818,14801.92693,1511.13288,632.1888,0.21635
6132,1047,32.83561,26.98834,1.16301,33037.78758,1496.83777,604.56257,0.13853
6133,1047,40.75349,24.91383,2.31891,99778.80462,730.76905,638.61516,0.1837
6134,1048,18.61917,21.33299,2.37761,78783.0613,884.89014,347.24867,0.13816
6135,1048,18.5497,41.22261,1.9998,53370.43471,827.06856,259.55449,0.11163
6136,1048,32.87997,27.07926,1.38613,67159.91708,1119.06236,362.62899,0.05919
6137,1048,35.50967,8.39842,2.73213,84974.29844,962.43999,168.32782,0.08917
6138,1048,42.35584,24.92726,1.25634,46560.76125,1318.5468,486.45157,0.09273
6139,1048,55.69534,28.41234,1.68274,57285.32771,1037.23474,403.698,0.11103
6140,1049,13.47296,18.37225,2.66439,57419.10202,764.74248,194.13181,0.14131
6141,1049,19.22604,39.91625,1.37717,23322.06675,768.4867,105.1514,0.05876
6142,1049,27.44139,24.84461,1.16635,31822.86865,982.52615,223.28167,0.05827
6143,1049,30.4435,19.41722,1.35698,13400.6465,931.28244,293.87463,0.23373
6144,1049,42.41582,24.97224,1.25426,30182.66649,780.44726,104.42738,0.03822
6145,1050,19.18658,40.19176,1.46607,56339.30269,878.31193,189.16377,0.04431
6146,1050,22.78514,22.63224,1.37739,17298.42299,1067.69328,340.39583,0.21306
6147,1050,29.16512,23.15822,2.44943,87205.68033,846.08621,453.06018,0.16928
6148,1050,29.07466,24.11183,1.38386,36029.25464,1351.51332,455.95805,0.13548
6149,1050,34.95189,13.12647,1.28044,7395.83022,1189.51091,234.20252,0.30919
6150,1050,35.6267,8.88269,3.83406,82587.62839,695.33483,164.18623,0.17513
6151,1050,48.06821,25.44811,1.38265,27148.36555,893.68797,184.46889,0.0798
6152,1050,54.49986,28.16145,1.27743,26896.58972,971.99811,218.69411,0.08018
6153,1051,6.75013,16.71399,1.85526,25415.55052,801.95708,117.14426,0.10347
6154,1051,15.78984,50.45741,2.82503,48175.91118,726.93007,165.46243,0.16489
6155,1051,17.6951,21.10526,1.40092,10239.33992,812.59458,106.97527,0.13844
6156,1051,21.90438,36.94592,1.36903,33330.0322,815.72467,117.44466,0.04455
6157,1051,29.0396,24.16792,1.62503,69140.0267,938.69374,216.61211,0.04939
6158,1051,36.2393,7.16263,2.1686,22759.95212,969.40932,114.44149,0.15345
6159,1051,35.06271,24.54238,2.20257,50477.8042,818.34975,313.18376,0.16869
6160,1051,56.3999,28.70681,1.22728,34291.36465,797.27093,122.92749,0.03663
6161,1052,14.91665,52.55158,1.23949,44822.90018,816.83002,132.10308,0.03039
6162,1052,17.53525,20.84346,1.63493,42507.85489,889.25855,148.31227,0.05891
6163,1052,21.53811,36.79246,1.45988,73594.89619,912.90888,181.74244,0.03273
6164,1052,28.22775,24.14441,1.56008,41187.23169,833.46731,146.75104,0.05511
6165,1052,48.35714,25.27796,2.24212,9740.76662,677.8494,88.5424,0.31322
6166,1052,58.07882,30.69309,1.50368,17183.07322,745.67072,102.17461,0.09168
6167,1053,17.64061,20.99896,1.5425,34787.07843,887.85891,133.73061,0.05913
6168,1053,18.89411,41.38813,4.19846,85816.98279,683.16206,195.83819,0.23441
6169,1053,21.28716,36.79084,1.46826,96102.11762,1005.48517,223.1428,0.03023
6170,1053,26.67308,23.90599,1.42091,45489.91124,954.22546,134.0574,0.03903
